,image_name,width,height,x0,y0,x1,y1,is_valid,box_area,resolution,label,face_count
2458,00002133.jpg,800,533,334,57,512,195,True,24564,"(800, 533)",1.0,1
2459,00000724.jpg,696,440,333,64,445,146,True,9184,"(696, 440)",1.0,1
2461,00002655.jpg,1600,1155,382,162,657,393,True,63525,"(1600, 1155)",1.0,1
2466,00002899.jpg,800,800,159,137,357,367,True,45540,"(800, 800)",1.0,1
2467,00002641.jpg,736,1104,246,201,482,613,True,97232,"(736, 1104)",1.0,1
2468,00001348.jpg,1600,1167,961,67,1132,212,True,24795,"(1600, 1167)",1.0,1
2469,00002127.jpg,2048,1367,826,114,1254,439,True,139100,"(2048, 1367)",1.0,1
2471,00000877.jpg,400,245,108,18,304,157,True,27244,"(400, 245)",1.0,1
2472,00002912.jpg,894,894,158,264,357,501,True,47163,"(894, 894)",1.0,1
2473,00002084.jpg,600,420,232,11,368,122,True,15096,"(600, 420)",1.0,1
2474,00002090.jpg,867,1300,368,65,475,253,True,20116,"(867, 1300)",1.0,1
2475,00001599.jpg,333,519,109,46,203,216,True,15980,"(333, 519)",1.0,1
2476,00003365.jpg,800,800,311,27,440,177,True,19350,"(800, 800)",1.0,1
2478,00001566.jpg,1024,1024,525,114,883,532,True,149644,"(1024, 1024)",1.0,1
2479,00000678.jpg,960,539,234,124,462,273,True,33972,"(960, 539)",1.0,1
2480,00000136.jpg,1600,1168,603,81,1272,650,True,380661,"(1600, 1168)",1.0,1
2481,00001228.jpg,390,280,208,12,339,121,True,14279,"(390, 280)",1.0,1
2482,00002735.jpg,400,600,154,65,229,196,True,9825,"(400, 600)",1.0,1
2483,00000644.jpg,612,408,209,114,455,301,True,46002,"(612, 408)",1.0,1
2486,00002053.jpg,1024,683,680,132,885,291,True,32595,"(1024, 683)",1.0,1
2487,00003198.jpg,626,418,303,172,420,263,True,10647,"(626, 418)",1.0,1
2492,00002286.jpg,800,600,216,40,672,438,True,181488,"(800, 600)",1.0,1
2493,00001957.jpg,1600,1167,321,72,1139,766,True,567692,"(1600, 1167)",1.0,1
2494,00000485.jpg,576,768,333,156,393,249,True,5580,"(576, 768)",1.0,1
2495,00001943.jpg,1200,773,77,65,317,244,True,42960,"(1200, 773)",1.0,1
2500,00001016.jpg,683,1023,288,34,376,188,True,13552,"(683, 1023)",1.0,1
2501,00000308.jpg,620,348,262,29,381,107,True,9282,"(620, 348)",1.0,1
2502,00002279.jpg,1200,1800,334,335,687,938,True,212859,"(1200, 1800)",1.0,1
2503,00003167.jpg,2000,1333,1487,244,1776,469,True,65025,"(2000, 1333)",1.0,1
2506,00001770.jpg,800,533,190,30,769,489,True,265761,"(800, 533)",1.0,1
2507,00001764.jpg,1300,1142,367,61,1124,835,True,585918,"(1300, 1142)",1.0,1
2508,00003173.jpg,612,408,313,45,509,198,True,29988,"(612, 408)",1.0,1
2509,00000452.jpg,2939,1960,632,90,1535,791,True,633003,"(2939, 1960)",1.0,1
2510,00001994.jpg,300,470,36,7,266,408,True,92230,"(300, 470)",1.0,1
2511,00002245.jpg,512,512,155,1,382,164,True,37001,"(512, 512)",1.0,1
2512,00001980.jpg,1024,769,506,329,702,501,True,33712,"(1024, 769)",1.0,1
2514,00001758.jpg,718,1024,308,46,390,182,True,11152,"(718, 1024)",1.0,1
2515,00001703.jpg,2770,1960,984,80,1562,557,True,275706,"(2770, 1960)",1.0,1
2516,00001065.jpg,590,393,177,67,268,138,True,6461,"(590, 393)",1.0,1
2518,00001071.jpg,450,382,237,43,392,196,True,23715,"(450, 382)",1.0,1
2519,00002578.jpg,960,641,482,138,662,278,True,25200,"(960, 641)",1.0,1
2520,00003100.jpg,1080,814,36,67,939,809,True,670026,"(1080, 814)",0.0,0
2521,00001717.jpg,2000,1281,571,84,1449,739,True,575090,"(2000, 1281)",1.0,1
2522,00000409.jpg,4000,6000,1339,1376,2121,2743,True,1068994,"(4000, 6000)",1.0,1
2523,00003128.jpg,1000,1000,321,239,609,574,True,96480,"(1000, 1000)",1.0,1
2524,00002236.jpg,1280,853,363,79,902,496,True,224763,"(1280, 853)",1.0,1
2526,00001059.jpg,857,1024,248,84,383,272,True,25380,"(857, 1024)",1.0,1
2527,00002550.jpg,445,600,120,136,166,209,True,3358,"(445, 600)",1.0,1
2528,00002544.jpg,660,424,206,1,437,174,True,39963,"(660, 424)",1.0,1
2529,00000353.jpg,700,466,263,81,376,168,True,9831,"(700, 466)",1.0,1
2530,00001918.jpg,800,533,282,41,534,236,True,49140,"(800, 533)",1.0,1
2531,00001924.jpg,360,254,89,14,273,165,True,27784,"(360, 254)",1.0,1
2532,00002593.jpg,467,700,161,266,255,428,True,15228,"(467, 700)",1.0,1
2533,00002587.jpg,210,280,85,26,132,99,True,3431,"(210, 280)",1.0,1
2534,00001930.jpg,682,1023,195,1,384,123,True,23058,"(682, 1023)",0.0,0
2535,00001267.jpg,500,749,198,174,298,344,True,17000,"(500, 749)",1.0,1
2536,00000179.jpg,1500,2250,704,409,854,671,True,39300,"(1500, 2250)",1.0,1
2537,00003470.jpg,236,157,54,46,140,112,True,5676,"(236, 157)",1.0,1
2538,00002008.jpg,2936,1960,1168,278,1755,735,True,268259,"(2936, 1960)",1.0,1
2539,00001501.jpg,1200,1800,473,208,616,457,True,35607,"(1200, 1800)",0.0,0
2540,00001515.jpg,1300,867,389,171,780,468,True,116127,"(1300, 867)",1.0,1
2541,00003302.jpg,1600,1600,567,278,947,712,True,164920,"(1600, 1600)",1.0,1
2542,00003464.jpg,236,330,76,108,128,194,True,4472,"(236, 330)",1.0,1
2543,00001273.jpg,417,626,104,70,241,309,True,32743,"(417, 626)",0.0,0
2544,00000145.jpg,866,1390,353,101,526,418,True,54841,"(866, 1390)",1.0,1
2545,00000623.jpg,2000,1333,1121,416,1697,863,True,257472,"(2000, 1333)",1.0,1
2550,00002034.jpg,510,340,115,124,214,202,True,7722,"(510, 340)",1.0,1
2553,00002020.jpg,800,533,556,103,685,203,True,12900,"(800, 533)",1.0,1
2556,00000637.jpg,1300,956,691,106,1027,393,True,96432,"(1300, 956)",1.0,1
2562,00001529.jpg,683,1024,214,103,410,439,True,65856,"(683, 1024)",1.0,1
2563,00000151.jpg,1024,681,328,215,678,487,True,95200,"(1024, 681)",1.0,1
2564,00003458.jpg,236,268,109,14,158,79,True,3185,"(236, 268)",1.0,1
2567,00002975.jpg,612,408,240,60,538,291,True,68838,"(612, 408)",1.0,1
2568,00002949.jpg,288,360,109,74,176,170,True,6432,"(288, 360)",1.0,1
2569,00000838.jpg,799,1024,123,45,588,723,True,315270,"(799, 1024)",1.0,1
2570,00001313.jpg,682,1024,230,69,475,488,True,102655,"(682, 1024)",1.0,1
2571,00003504.jpg,236,354,52,96,99,179,True,3901,"(236, 354)",1.0,1
2572,00003262.jpg,681,1024,284,81,439,347,True,41230,"(681, 1024)",1.0,1
2573,00001475.jpg,800,532,305,43,556,238,True,48945,"(800, 532)",1.0,1
2574,00001461.jpg,512,512,345,20,459,152,True,15048,"(512, 512)",1.0,1
2577,00003276.jpg,681,1024,284,81,439,347,True,41230,"(681, 1024)",1.0,1
2578,00002168.jpg,1000,792,271,18,439,173,True,26040,"(1000, 792)",1.0,1
2581,00003510.jpg,236,318,85,13,133,89,True,3648,"(236, 318)",1.0,1
2583,00001307.jpg,1000,667,403,47,691,266,True,63072,"(1000, 667)",1.0,1
2584,00002626.jpg,612,408,203,103,421,273,True,37060,"(612, 408)",1.0,1
2585,00000031.jpg,434,650,170,328,222,418,True,4680,"(434, 650)",1.0,1
2586,00000757.jpg,800,582,258,148,479,335,True,41327,"(800, 582)",1.0,1
2587,00002140.jpg,1001,1600,363,235,521,523,True,45504,"(1001, 1600)",1.0,1
2588,00002154.jpg,1300,861,699,186,840,296,True,15510,"(1300, 861)",1.0,1
2589,00002801.jpg,819,1024,367,186,608,537,True,84591,"(819, 1024)",1.0,1
2592,00000970.jpg,1024,688,415,1,924,399,True,202582,"(1024, 688)",0.0,0
2593,00002815.jpg,900,600,369,155,527,278,True,19434,"(900, 600)",1.0,1
2594,00002183.jpg,900,642,374,61,705,335,True,90694,"(900, 642)",1.0,1
2596,00000794.jpg,512,512,97,1,500,430,True,172887,"(512, 512)",1.0,1
2597,00000958.jpg,600,400,248,90,337,159,True,6141,"(600, 400)",1.0,1
2598,00002197.jpg,800,534,296,78,390,150,True,6768,"(800, 534)",1.0,1
2599,00003289.jpg,461,713,127,200,186,306,True,6254,"(461, 713)",1.0,1
2600,00002829.jpg,960,642,396,130,773,429,True,112723,"(960, 642)",1.0,1
2601,00000569.jpg,590,394,78,79,252,211,True,22968,"(590, 394)",1.0,1
2605,00002418.jpg,1023,682,243,64,557,307,True,76302,"(1023, 682)",1.0,1
2606,00001105.jpg,1024,682,433,64,956,470,True,212338,"(1024, 682)",1.0,1
2607,00003074.jpg,1600,1154,350,280,540,436,True,29640,"(1600, 1154)",1.0,1
2608,00001663.jpg,866,1300,339,230,509,532,True,51340,"(866, 1300)",1.0,1
2609,00001893.jpg,875,1390,385,99,712,690,True,193257,"(875, 1390)",1.0,1
2610,00000233.jpg,1300,1300,549,628,787,906,True,66164,"(1300, 1300)",1.0,1
2611,00002430.jpg,728,546,145,41,443,301,True,77480,"(728, 546)",0.0,0
2612,00001139.jpg,700,1050,305,58,507,410,True,71104,"(700, 1050)",1.0,1
2613,00002356.jpg,359,320,66,41,104,80,True,1482,"(359, 320)",1.0,1
2614,00003048.jpg,2000,1333,242,318,1065,956,True,525074,"(2000, 1333)",1.0,1
2616,00001878.jpg,600,332,105,15,208,83,True,7004,"(600, 332)",1.0,1
2617,00001688.jpg,408,612,222,25,286,135,True,7040,"(408, 612)",1.0,1
2618,00001850.jpg,596,900,272,182,334,291,True,6758,"(596, 900)",1.0,1
2619,00001844.jpg,1600,1165,519,78,806,321,True,69741,"(1600, 1165)",1.0,1
2621,00000582.jpg,1200,675,314,366,599,553,True,53295,"(1200, 675)",1.0,1
2622,00000583.jpg,2716,1810,1877,511,2365,889,True,184464,"(2716, 1810)",1.0,1
2624,00001845.jpg,1500,1120,608,64,943,354,True,97150,"(1500, 1120)",1.0,1
2625,00002380.jpg,746,431,76,31,222,129,True,14308,"(746, 431)",1.0,1
2628,00000597.jpg,1440,810,607,241,778,353,True,19152,"(1440, 810)",1.0,1
2629,00001851.jpg,1300,867,241,68,785,490,True,229568,"(1300, 867)",1.0,1
2630,00001689.jpg,1500,1000,529,160,810,383,True,62663,"(1500, 1000)",1.0,1
2632,00001879.jpg,509,339,141,28,395,225,True,50038,"(509, 339)",1.0,1
2633,00000226.jpg,1000,1500,336,559,458,771,True,25864,"(1000, 1500)",1.0,1
2634,00001138.jpg,332,519,61,3,242,325,True,58282,"(332, 519)",1.0,1
2635,00003049.jpg,600,901,221,187,355,420,True,31222,"(600, 901)",1.0,1
2637,00002357.jpg,536,600,178,148,336,353,True,32390,"(536, 600)",1.0,1
2638,00000540.jpg,612,408,245,138,378,241,True,13699,"(612, 408)",1.0,1
2645,00001886.jpg,612,612,204,22,392,241,True,41172,"(612, 612)",1.0,1
2646,00001892.jpg,866,1300,494,32,679,348,True,58460,"(866, 1300)",1.0,1
2647,00002343.jpg,1000,1001,451,666,563,796,True,14560,"(1000, 1001)",1.0,1
2650,00001104.jpg,700,1050,86,1,604,738,True,381766,"(700, 1050)",1.0,1
2651,00003061.jpg,1651,2190,616,416,826,740,True,68040,"(1651, 2190)",1.0,1
2652,00001676.jpg,736,1492,125,132,406,794,True,186022,"(736, 1492)",1.0,1
2653,00002419.jpg,660,440,283,206,421,313,True,14766,"(660, 440)",1.0,1
2654,00003288.jpg,272,340,137,85,167,129,True,1320,"(272, 340)",1.0,1
2655,00000959.jpg,1125,1500,248,174,904,1169,True,652720,"(1125, 1500)",0.0,0
2656,00002828.jpg,600,338,139,57,453,263,True,64684,"(600, 338)",1.0,1
2657,00000965.jpg,1334,2000,520,325,977,1105,True,356460,"(1334, 2000)",0.0,0
2658,00002814.jpg,1024,682,418,152,628,311,True,33390,"(1024, 682)",1.0,1
2661,00002800.jpg,1500,1000,106,38,609,428,True,196170,"(1500, 1000)",1.0,1
2665,00002633.jpg,750,501,189,106,268,167,True,4819,"(750, 501)",1.0,1
2669,00000024.jpg,829,580,167,36,257,109,True,6570,"(829, 580)",1.0,1
2671,00002141.jpg,174,238,82,44,117,101,True,1995,"(174, 238)",1.0,1
2672,00001448.jpg,1600,1168,661,228,1074,580,True,145376,"(1600, 1168)",1.0,1
2673,00002169.jpg,721,900,253,266,439,536,True,50220,"(721, 900)",1.0,1
2674,00003277.jpg,626,417,98,90,425,344,True,83058,"(626, 417)",1.0,1
2675,00001460.jpg,670,450,218,10,475,210,True,51400,"(670, 450)",1.0,1
2676,00001306.jpg,600,419,153,36,382,226,True,43510,"(600, 419)",1.0,1
2677,00000018.jpg,800,534,131,30,628,408,True,187866,"(800, 534)",1.0,1
2678,00003505.jpg,235,157,110,5,172,53,True,2976,"(235, 157)",1.0,1
2681,00001312.jpg,1001,1600,424,366,683,837,True,121989,"(1001, 1600)",1.0,1
2682,00001474.jpg,1098,732,23,350,237,517,True,35738,"(1098, 732)",1.0,1
2690,00003263.jpg,800,533,388,71,526,178,True,14766,"(800, 533)",1.0,1
2691,00000193.jpg,1000,667,477,76,715,260,True,43792,"(1000, 667)",1.0,1
2692,00002784.jpg,2000,1000,609,164,1372,618,True,346402,"(2000, 1000)",1.0,1
2695,00001299.jpg,500,750,211,76,368,350,True,43018,"(500, 750)",1.0,1
2696,00000839.jpg,1600,1122,966,127,1247,356,True,64349,"(1600, 1122)",1.0,1
2697,00000811.jpg,1500,1600,726,130,1139,633,True,207739,"(1500, 1600)",1.0,1
2698,00002960.jpg,1200,900,734,202,940,382,True,37080,"(1200, 900)",1.0,1
2699,00002974.jpg,1024,683,169,104,361,253,True,28608,"(1024, 683)",1.0,1
2707,00000805.jpg,450,319,196,40,299,125,True,8755,"(450, 319)",1.0,1
2708,00001528.jpg,450,318,206,93,298,168,True,6900,"(450, 318)",1.0,1
2709,00002021.jpg,493,280,243,21,335,82,True,5612,"(493, 280)",1.0,1
2710,00003459.jpg,236,322,89,27,119,73,True,1380,"(236, 322)",1.0,1
2711,00000150.jpg,1600,1127,512,82,1060,531,True,246052,"(1600, 1127)",1.0,1
2712,00002753.jpg,550,366,107,59,252,169,True,15950,"(550, 366)",1.0,1
2715,00002035.jpg,1500,1120,519,79,971,471,True,177184,"(1500, 1120)",1.0,1
2716,00003303.jpg,626,352,462,41,572,113,True,7920,"(626, 352)",1.0,1
2720,00001514.jpg,626,417,142,36,491,306,True,94230,"(626, 417)",1.0,1
2721,00001272.jpg,380,280,127,37,304,189,True,26904,"(380, 280)",1.0,1
2722,00003465.jpg,235,385,87,146,150,267,True,7623,"(235, 385)",1.0,1
2723,00003471.jpg,236,352,60,191,111,279,True,4488,"(236, 352)",1.0,1
2725,00000178.jpg,650,434,266,106,434,233,True,21336,"(650, 434)",1.0,1
2726,00001266.jpg,612,419,146,39,465,293,True,81026,"(612, 419)",1.0,1
2727,00003317.jpg,390,280,290,30,348,79,True,2842,"(390, 280)",1.0,1
2731,00002009.jpg,512,512,190,1,331,117,True,16356,"(512, 512)",1.0,1
2732,00001931.jpg,1334,2000,560,174,709,434,True,38740,"(1334, 2000)",1.0,1
2733,00001925.jpg,1335,2000,559,153,826,619,True,124422,"(1335, 2000)",1.0,1
2734,00002592.jpg,467,700,201,94,290,246,True,13528,"(467, 700)",1.0,1
2735,00002545.jpg,400,600,171,46,214,122,True,3268,"(400, 600)",1.0,1
2736,00002223.jpg,744,1116,217,205,566,801,True,208004,"(744, 1116)",1.0,1
2737,00002237.jpg,768,1122,342,100,517,397,True,51975,"(768, 1122)",1.0,1
2738,00002579.jpg,600,285,253,48,411,135,True,13746,"(600, 285)",1.0,1
2740,00000408.jpg,1000,1500,297,2,784,815,True,395931,"(1000, 1500)",1.0,1
2741,00003115.jpg,681,1024,289,157,465,465,True,54208,"(681, 1024)",1.0,1
2742,00001702.jpg,866,1390,304,76,409,273,True,20685,"(866, 1390)",1.0,1
2743,00003103.jpg,1200,628,80,46,538,324,True,127324,"(1200, 628)",1.0,1
2745,00001072.jpg,1000,667,265,82,566,316,True,70434,"(1000, 667)",1.0,1
2746,00001066.jpg,1068,1700,382,203,574,551,True,66816,"(1068, 1700)",1.0,1
2747,00003117.jpg,800,534,330,153,456,249,True,12096,"(800, 534)",1.0,1
2748,00002209.jpg,698,1050,200,93,548,688,True,207060,"(698, 1050)",1.0,1
2749,00000436.jpg,4461,6680,1810,2047,2340,2991,True,500320,"(4461, 6680)",1.0,1
2750,00002547.jpg,1300,1051,651,324,1198,838,True,281158,"(1300, 1051)",1.0,1
2751,00002553.jpg,2560,1440,199,1,2203,1280,True,2563116,"(2560, 1440)",1.0,1
2752,00000422.jpg,900,601,393,241,562,369,True,21632,"(900, 601)",1.0,1
2753,00001933.jpg,1500,1101,595,67,974,399,True,125828,"(1500, 1101)",1.0,1
2754,00002584.jpg,1280,720,561,96,885,312,True,69984,"(1280, 720)",1.0,1
2756,00001099.jpg,612,408,1,1,511,404,True,205530,"(612, 408)",0.0,0
2757,00000387.jpg,1280,720,295,1,1280,718,True,706245,"(1280, 720)",1.0,1
2758,00003467.jpg,236,157,44,29,112,83,True,3672,"(236, 157)",1.0,1
2760,00001270.jpg,1300,956,506,25,994,434,True,199592,"(1300, 956)",1.0,1
2761,00003301.jpg,800,800,213,32,357,196,True,23616,"(800, 800)",1.0,1
2762,00001264.jpg,866,1300,322,628,528,988,True,74160,"(866, 1300)",1.0,1
2763,00003473.jpg,236,354,61,99,111,187,True,4400,"(236, 354)",1.0,1
2765,00002745.jpg,1024,683,142,223,431,447,True,64736,"(1024, 683)",1.0,1
2768,00002023.jpg,1600,2000,927,554,1247,1030,True,152320,"(1600, 2000)",1.0,1
2769,00002037.jpg,612,408,81,25,265,168,True,26312,"(612, 408)",1.0,1
2770,00002989.jpg,1707,2560,669,652,1130,1457,True,371105,"(1707, 2560)",1.0,1
2771,00002751.jpg,1000,666,479,175,598,267,True,10948,"(1000, 666)",1.0,1
2772,00000146.jpg,870,580,488,44,704,208,True,35424,"(870, 580)",1.0,1
2773,00002962.jpg,2048,1365,718,567,1295,1006,True,253303,"(2048, 1365)",1.0,1
2774,00000813.jpg,2613,1960,6,1,1528,1547,True,2353012,"(2613, 1960)",1.0,1
2775,00000807.jpg,1800,1202,816,199,1192,491,True,109792,"(1800, 1202)",1.0,1
2776,00002976.jpg,2048,2048,324,687,691,1115,True,157076,"(2048, 2048)",1.0,1
2778,00002786.jpg,768,512,188,63,607,388,True,136175,"(768, 512)",1.0,1
2779,00003498.jpg,235,353,56,84,154,255,True,16758,"(235, 353)",1.0,1
2780,00000191.jpg,400,259,162,27,280,115,True,10384,"(400, 259)",1.0,1
2783,00003513.jpg,236,157,59,31,145,97,True,5676,"(236, 157)",1.0,1
2784,00003275.jpg,236,353,83,82,126,155,True,3139,"(236, 353)",1.0,1
2785,00003261.jpg,612,408,286,57,495,220,True,34067,"(612, 408)",1.0,1
2786,00001476.jpg,408,612,159,101,245,250,True,12814,"(408, 612)",1.0,1
2787,00000768.jpg,866,1390,261,56,371,261,True,22550,"(866, 1390)",1.0,1
2788,00002619.jpg,1024,683,780,114,980,269,True,31000,"(1024, 683)",1.0,1
2791,00003507.jpg,236,236,38,58,108,137,True,5530,"(236, 236)",1.0,1
2792,00000026.jpg,1600,1158,258,300,783,742,True,232050,"(1600, 1158)",1.0,1
2794,00002631.jpg,2000,1333,874,252,1274,562,True,124000,"(2000, 1333)",1.0,1
2795,00003249.jpg,426,640,126,189,194,307,True,8024,"(426, 640)",1.0,1
2797,00002157.jpg,400,453,52,19,223,244,True,38475,"(400, 453)",1.0,1
2798,00000754.jpg,768,1024,307,174,514,495,True,66447,"(768, 1024)",1.0,1
2799,00002143.jpg,612,408,255,38,495,224,True,44640,"(612, 408)",1.0,1
2800,00002625.jpg,384,640,153,91,211,204,True,6554,"(384, 640)",1.0,1
2802,00000032.jpg,1600,1157,555,63,1447,830,True,684164,"(1600, 1157)",1.0,1
2803,00002816.jpg,700,467,356,53,590,236,True,42822,"(700, 467)",1.0,1
2804,00000973.jpg,1600,1168,530,99,1066,555,True,244416,"(1600, 1168)",1.0,1
2805,00002802.jpg,1024,576,223,129,432,266,True,28633,"(1024, 576)",1.0,1
2810,00000783.jpg,957,1300,380,199,499,387,True,22372,"(957, 1300)",1.0,1
2811,00002180.jpg,1300,971,586,225,782,392,True,32732,"(1300, 971)",1.0,1
2812,00003077.jpg,332,519,53,121,88,184,True,2205,"(332, 519)",1.0,1
2815,00001660.jpg,400,600,164,42,246,185,True,11726,"(400, 600)",1.0,1
2816,00001106.jpg,1800,1202,553,396,856,632,True,71508,"(1800, 1202)",1.0,1
2817,00001112.jpg,590,394,280,30,421,139,True,15369,"(590, 394)",1.0,1
2818,00001674.jpg,1300,956,486,81,764,319,True,66164,"(1300, 956)",1.0,1
2819,00001884.jpg,434,600,98,3,335,375,True,88164,"(434, 600)",1.0,1
2820,00000542.jpg,1067,1700,249,688,492,1138,True,109350,"(1067, 1700)",1.0,1
2821,00002433.jpg,2000,2000,1138,294,1392,583,True,73406,"(2000, 2000)",1.0,1
2822,00000230.jpg,600,400,258,90,456,244,True,30492,"(600, 400)",1.0,1
2823,00002341.jpg,1000,624,387,316,571,446,True,23920,"(1000, 624)",1.0,1
2824,00001890.jpg,800,597,311,39,455,164,True,18000,"(800, 597)",1.0,1
2825,00000556.jpg,2937,1960,796,302,1899,1158,True,944168,"(2937, 1960)",1.0,1
2830,00001648.jpg,1500,1101,739,240,1081,538,True,101916,"(1500, 1101)",1.0,1
2831,00001847.jpg,683,1024,299,179,417,384,True,24190,"(683, 1024)",1.0,1
2832,00001853.jpg,318,420,159,65,221,160,True,5890,"(318, 420)",1.0,1
2834,00001852.jpg,1000,563,7,1,1000,561,True,556080,"(1000, 563)",1.0,1
2835,00000580.jpg,2937,1960,1438,67,2401,832,True,736695,"(2937, 1960)",1.0,1
2840,00001846.jpg,600,439,191,39,306,137,True,11270,"(600, 439)",1.0,1
2841,00000231.jpg,1024,683,194,7,791,460,True,270441,"(1024, 683)",1.0,1
2842,00002354.jpg,640,467,220,85,317,167,True,7954,"(640, 467)",1.0,1
2843,00000543.jpg,1620,1080,588,184,1193,653,True,283745,"(1620, 1080)",1.0,1
2845,00001885.jpg,1300,904,621,108,1038,446,True,140946,"(1300, 904)",1.0,1
2846,00001113.jpg,626,418,236,2,626,152,True,58500,"(626, 418)",0.0,0
2847,00003062.jpg,1400,1050,575,281,805,478,True,45310,"(1400, 1050)",1.0,1
2848,00001675.jpg,1600,1168,883,93,1247,410,True,115388,"(1600, 1168)",1.0,1
2849,00001661.jpg,600,387,213,153,423,307,True,32340,"(600, 387)",1.0,1
2850,00003076.jpg,1916,2405,300,65,1544,1882,True,2260348,"(1916, 2405)",1.0,1
2851,00000219.jpg,681,1023,253,107,324,228,True,8591,"(681, 1023)",1.0,1
2852,00001107.jpg,533,849,231,68,297,191,True,8118,"(533, 849)",1.0,1
2853,00001488.jpg,1300,866,147,1,1300,856,True,985815,"(1300, 866)",1.0,1
2854,00000796.jpg,1068,1700,548,114,740,469,True,68160,"(1068, 1700)",1.0,1
2855,00002181.jpg,470,627,197,55,289,198,True,13156,"(470, 627)",1.0,1
2856,00002195.jpg,584,860,269,131,361,292,True,14812,"(584, 860)",0.0,0
2857,00000972.jpg,612,408,92,82,231,190,True,15012,"(612, 408)",1.0,1
2858,00002803.jpg,868,1300,358,128,528,424,True,50320,"(868, 1300)",1.0,1
2859,00002817.jpg,1500,1000,598,45,835,228,True,43371,"(1500, 1000)",1.0,1
2863,00000966.jpg,1300,986,294,217,1085,914,True,551327,"(1300, 986)",1.0,1
2864,00002142.jpg,1200,675,705,100,911,235,True,27810,"(1200, 675)",1.0,1
2867,00000755.jpg,800,533,253,42,539,264,True,63492,"(800, 533)",1.0,1
2868,00002624.jpg,612,408,151,98,263,183,True,9520,"(612, 408)",1.0,1
2869,00001339.jpg,600,419,218,21,331,111,True,10170,"(600, 419)",1.0,1
2870,00000741.jpg,1600,1157,304,107,579,339,True,63800,"(1600, 1157)",1.0,1
2875,00000999.jpg,590,884,266,84,337,209,True,8875,"(590, 884)",1.0,1
2876,00002156.jpg,692,1050,162,164,478,722,True,176328,"(692, 1050)",1.0,1
2877,00003248.jpg,1300,956,574,119,798,310,True,42784,"(1300, 956)",1.0,1
2879,00001477.jpg,4000,6000,1247,517,2503,2710,True,2754408,"(4000, 6000)",1.0,1
2880,00003260.jpg,480,720,259,216,330,340,True,8804,"(480, 720)",1.0,1
2881,00002618.jpg,510,340,218,44,389,177,True,22743,"(510, 340)",1.0,1
2882,00001311.jpg,736,942,143,80,544,678,True,239798,"(736, 942)",1.0,1
2883,00001305.jpg,1300,866,273,146,501,324,True,40584,"(1300, 866)",1.0,1
2886,00001463.jpg,2000,1334,678,47,1363,579,True,364420,"(2000, 1334)",1.0,1
2887,00002787.jpg,720,810,232,159,411,392,True,41707,"(720, 810)",1.0,1
2889,00002963.jpg,1800,900,1430,54,1800,315,True,96570,"(1800, 900)",1.0,1
2895,00000812.jpg,1156,1600,394,218,606,560,True,72504,"(1156, 1600)",1.0,1
2896,00000621.jpg,1600,1156,790,259,1083,506,True,72371,"(1600, 1156)",1.0,1
2900,00001259.jpg,1500,1101,811,99,1359,567,True,256464,"(1500, 1101)",1.0,1
2901,00002988.jpg,321,254,126,75,209,151,True,6308,"(321, 254)",1.0,1
2902,00002744.jpg,681,1024,308,131,435,354,True,28321,"(681, 1024)",1.0,1
2903,00000153.jpg,1500,844,1034,77,1327,269,True,56256,"(1500, 844)",1.0,1
2905,00002022.jpg,1440,810,463,48,978,393,True,177675,"(1440, 810)",1.0,1
2906,00003314.jpg,1335,2000,769,297,1197,1044,True,319716,"(1335, 2000)",1.0,1
2907,00003472.jpg,236,140,27,1,169,99,True,13916,"(236, 140)",1.0,1
2909,00001271.jpg,667,1000,305,170,373,289,True,8092,"(667, 1000)",1.0,1
2910,00003300.jpg,236,280,109,17,141,62,True,1440,"(236, 280)",1.0,1
2911,00001517.jpg,462,280,80,1,445,183,True,66430,"(462, 280)",1.0,1
2912,00000609.jpg,390,280,246,28,328,96,True,5576,"(390, 280)",1.0,1
2921,00000386.jpg,650,434,151,103,290,210,True,14873,"(650, 434)",1.0,1
2922,00001926.jpg,1600,1156,180,7,1241,919,True,967632,"(1600, 1156)",1.0,1
2923,00000423.jpg,1001,1620,284,50,643,728,True,243402,"(1001, 1620)",1.0,1
2924,00002220.jpg,364,480,53,38,316,442,True,106252,"(364, 480)",1.0,1
2925,00000351.jpg,1300,956,529,104,929,446,True,136800,"(1300, 956)",1.0,1
2926,00001067.jpg,500,333,160,27,389,208,True,41449,"(500, 333)",1.0,1
2927,00000379.jpg,467,700,238,18,297,121,True,6077,"(467, 700)",1.0,1
2928,00003116.jpg,1280,854,433,277,673,459,True,43680,"(1280, 854)",1.0,1
2929,00001701.jpg,433,650,172,116,267,281,True,15675,"(433, 650)",1.0,1
2930,00003102.jpg,612,408,299,240,413,329,True,10146,"(612, 408)",1.0,1
2936,00001073.jpg,333,519,135,12,227,178,True,15272,"(333, 519)",1.0,1
2937,00002542.jpg,1500,1000,123,5,1016,668,True,592059,"(1500, 1000)",1.0,1
2938,00002224.jpg,1000,777,647,150,733,227,True,6622,"(1000, 777)",1.0,1
2939,00002230.jpg,640,881,130,135,292,400,True,42930,"(640, 881)",1.0,1
2941,00001739.jpg,1000,667,337,66,689,339,True,96096,"(1000, 667)",1.0,1
2942,00000427.jpg,2316,2557,1620,834,2316,1853,True,709224,"(2316, 2557)",1.0,1
